Customer Id,Account Number,Full Name,Date of Birth,Occupation,Complete Address,Total Income Per Annum,Passport/Gov ID Proof,Is_Flagged,Flag_Type,Flag_Reason,Risk_Category,Risk_Score
CUST515055,3731026923,Ranbir Balakrishnan,10/8/1969,Construction Contractor,"Flat No. 33D, Kapur, Ville Nagar, Khora , Uttarakhand - 427523, India",1148591,Aadhaar Card: XXXX-XXXX-6362,FALSE,NONE,,CLEAN,9
CUST699298,4231385822,Nathaniel Ravi,2/11/1972,Entrepreneur,"Flat No. 12B, Mukhopadhyay Circle, Ville Nagar, Arrah, Jharkhand - 148159, India",2201607,Voter ID: BMH6212643,FALSE,NONE,,CLEAN,5
CUST725510,7383082878,Xavier Shetty,13-07-1990,Army Personnel,"Flat No. 9A, Tak Path, Ville Nagar, Saharanpur, Maharashtra - 312177, India",572187,Driving Licence: WN63 20140147527,FALSE,NONE,,CLEAN,0
CUST880865,2261720358,Dmitri Alexandrov Volkov,4/6/1987,Energy Sector Executive,"Block 33, Street 48, Colombo, Sri Lanka",12000000,National ID: NID-88057711,TRUE,SANCTIONED,EU/OFAC Sectoral Sanctions - Russian energy financing,SANCTIONED,83
CUST832020,4649361881,Arjun Verma Kapoor,14-09-1967,Shell Company Director,"Block 37, Street 19, Colombo, Sri Lanka",8300000,National ID: NID-80451370,TRUE,WATCHLISTED,MCA Strike-off + FIU Alert - Phantom entity structures,WATCHLISTED,50
CUST809553,9343850846,Rishi Date,12/10/1984,Retail Trader,"Flat No. 37B, Kunda Circle, Ville Nagar, Ongole, Gujarat - 404293, India",423930,Driving Licence: RU57 20239419949,FALSE,NONE,,CLEAN,1
CUST501312,3614082527,Varsha Palla,21-03-1956,Self-Employed Consultant,"Flat No. 44B, Mahal Circle, Ville Nagar, Chapra, Tamil Nadu - 656278, India",576439,Driving Licence: AQ66 20194271235,FALSE,NONE,,CLEAN,20
CUST985734,7805822905,Anvi Mane,13-06-1969,Pharmacist,"Flat No. 11B, Mohan Marg, Ville Nagar, Rohtak, Kerala - 684483, India",1052372,Voter ID: KYW9496643,FALSE,NONE,,CLEAN,4
CUST531071,1470504995,Janani Mohanty,22-01-1958,Architect,"Flat No. 42A, Bhardwaj Ganj, Ville Nagar, Guwahati, Karnataka - 522179, India",1405798,Passport: Z2833230,FALSE,NONE,,CLEAN,0
CUST123126,8585368092,Unni Balan,10/2/2000,Financial Advisor,"Flat No. 5B, Ganesan Street, Ville Nagar, Vijayanagaram, Uttar Pradesh - 714987, India",8187883,PAN Card: JTPVZ4351W,FALSE,NONE,,CLEAN,18
CUST649749,2860319172,Bahadurjit Dey,10/2/1978,Real Estate Agent,"Flat No. 10C, Parsa Nagar, Ville Nagar, Mau, Delhi - 285660, India",713741,Voter ID: TMT2095468,FALSE,NONE,,CLEAN,2
CUST341238,7746906760,Aarna Gole,4/4/1984,Self-Employed Consultant,"Flat No. 16D, Ravi Circle, Ville Nagar, Guwahati, Rajasthan - 493774, India",207741,PAN Card: BPBLF8454F,FALSE,NONE,,CLEAN,12
CUST744333,9069885740,Maya Tiwari,11/3/1961,Army Personnel,"Flat No. 8B, Khosla Chowk, Ville Nagar, Nashik, Telangana - 222629, India",588868,PAN Card: JDKPO7931F,FALSE,NONE,,CLEAN,0
CUST810032,1092702536,Hemani Rastogi,17-04-1957,Film / Media Professional,"Flat No. 12B, Prabhakar Street, Ville Nagar, New Delhi, Kerala - 687044, India",2578702,Voter ID: YGK4094587,FALSE,NONE,,CLEAN,11
CUST783517,6053702752,Kavya Balan,1/12/1997,Government Employee,"Flat No. 27A, Nagi Street, Ville Nagar, Burhanpur, Kerala - 316356, India",1252076,Voter ID: DSU7186712,FALSE,NONE,,CLEAN,4
CUST357167,3364557136,Brijesh Hegde,4/7/1963,Architect,"Flat No. 47B, Bali Zila, Ville Nagar, Kochi, Maharashtra - 732599, India",1453293,Aadhaar Card: XXXX-XXXX-7191,FALSE,NONE,,CLEAN,18
CUST209385,7505089539,Joshua Nair,13-10-1974,Shop Owner,"Flat No. 20D, Thaker Marg, Ville Nagar, Bhubaneswar, Telangana - 908287, India",444258,Aadhaar Card: XXXX-XXXX-9643,FALSE,NONE,,CLEAN,0
CUST840469,3555966786,Advaith Hayre,26-03-1975,Doctor,"Flat No. 12C, Patel Chowk, Ville Nagar, Dharmavaram, Odisha - 586813, India",6779743,Passport: I7093273,FALSE,NONE,,CLEAN,2
CUST510243,6125659636,Qasim Ravi,13-07-1963,Film / Media Professional,"Flat No. 38B, Ramesh Nagar, Ville Nagar, Kadapa, Madhya Pradesh - 974857, India",2537504,Passport: C4796768,FALSE,NONE,,CLEAN,7
CUST775282,8912097394,Yahvi Vohra,16-03-1979,Real Estate Agent,"Flat No. 7D, Mitter Road, Ville Nagar, Agartala, Telangana - 973346, India",723885,Driving Licence: KF53 20248093981,FALSE,NONE,,CLEAN,4
CUST371818,389486199,Harrison Sagar,19-10-1984,Lawyer,"Flat No. 23D, Mitter Chowk, Ville Nagar, Proddatur, Tamil Nadu - 147111, India",7053308,Aadhaar Card: XXXX-XXXX-3607,FALSE,NONE,,CLEAN,19
CUST213132,3809194171,Udant Mohanty,8/7/1963,Software Engineer,"Flat No. 25A, Narula Marg, Ville Nagar, Bhimavaram, Kerala - 608205, India",3653630,Driving Licence: NE74 20222939750,FALSE,NONE,,CLEAN,10
CUST813707,2933259781,Sunita Agarwal Sharma,10/7/1988,Judiciary (High Court Judge),"Flat No. 19C, Hyderabad, India",3500000,Driving Licence: DL-396781414,TRUE,PEP,"Domestic PEP - High Court Judge, Allahabad",PEP,56
CUST250882,2055564858,Frado Bassi,23-04-1968,Restaurant / Hotel Owner,"Flat No. 8A, Dora, Ville Nagar, Bettiah, Rajasthan - 296134, India",1068326,Passport: Y4820432,FALSE,NONE,,CLEAN,3
CUST264332,3661025271,Onveer Kapur,6/7/1971,Jewellery Trader,"Flat No. 29A, Walla Nagar, Ville Nagar, Thane, Rajasthan - 504719, India",4423662,Driving Licence: RH97 20251226872,FALSE,NONE,,CLEAN,15
CUST169465,1661874371,Tanveer Kumar,26-02-2004,Real Estate Agent,"Flat No. 8B, Char Chowk, Ville Nagar, Bhilwara, Uttarakhand - 309740, India",1200015,PAN Card: RADTH6698L,FALSE,NONE,,CLEAN,19
CUST780129,674433873,Yatin Tara,10/4/1977,Nurse / Healthcare Worker,"Flat No. 13D, Narasimhan Zila, Ville Nagar, Bhilai, West Bengal - 722905, India",533779,Passport: Q9281506,FALSE,NONE,,CLEAN,4
CUST913848,1830078831,Dev Warrior,6/8/1986,Farmer,"Flat No. 44A, Kamdar Marg, Ville Nagar, Shimla, West Bengal - 282237, India",251448,Driving Licence: DB45 20249410805,FALSE,NONE,,CLEAN,18
CUST289633,3107015826,Bhavini Sheth,7/7/1980,Stockbroker,"Flat No. 33B, Ganesh Street, Ville Nagar, Pudukkottai, Punjab - 218327, India",4176465,Passport: D8816533,FALSE,NONE,,CLEAN,13
CUST942700,3373148945,Hardik Contractor,3/2/1965,Police Officer,"Flat No. 20D, Kale Circle, Ville Nagar, Ambattur, Odisha - 651231, India",636074,Voter ID: TVB6318841,FALSE,NONE,,CLEAN,18
CUST158896,96933227,Maanas Sheth,17-01-1990,Banker,"Flat No. 31A, Sachar Nagar, Ville Nagar, Munger, Kerala - 743966, India",1130889,PAN Card: UIEUW1975A,FALSE,NONE,,CLEAN,3
CUST407914,3732455271,Urmi Shere,7/6/1984,Architect,"Flat No. 7B, Narayanan Ganj, Ville Nagar, Loni, West Bengal - 483894, India",612745,Driving Licence: XV70 20240801048,FALSE,NONE,,CLEAN,11
CUST351083,1405792399,Gavin Batta,3/2/1968,Business Analyst,"Flat No. 47D, Dua Zila, Ville Nagar, Kavali, Tamil Nadu - 897549, India",752572,Driving Licence: TD70 20247586779,FALSE,NONE,,CLEAN,17
CUST477048,5955159897,Gauri Mitter,15-08-1994,Nurse / Healthcare Worker,"Flat No. 28D, Bhakta Marg, Ville Nagar, Deoghar, Gujarat - 959416, India",348032,Voter ID: AJW6037049,FALSE,NONE,,CLEAN,18
CUST676749,9286191745,Vansha Barad,2/10/1992,Doctor,"Flat No. 14B, Edwin Road, Ville Nagar, Vijayawada, Uttarakhand - 615338, India",1536635,Aadhaar Card: XXXX-XXXX-6724,FALSE,NONE,,CLEAN,14
CUST686072,283212952,Aachal Sharaf,22-03-1983,Nurse / Healthcare Worker,"Flat No. 45A, Andra Road, Ville Nagar, Bongaigaon, Punjab - 633188, India",487375,Passport: A7083379,FALSE,NONE,,CLEAN,5
CUST778521,2487128589,Ekavir Luthra,28-10-1975,Film / Media Professional,"Flat No. 34A, Pradhan Ganj, Ville Nagar, Jamnagar, Andhra Pradesh - 952660, India",4893043,Voter ID: RAO1405076,FALSE,NONE,,CLEAN,7
CUST710754,4438681315,Frado Mukherjee,21-05-2004,Farmer,"Flat No. 24B, Puri Circle, Ville Nagar, Hajipur, Karnataka - 800224, India",450352,Aadhaar Card: XXXX-XXXX-8625,FALSE,NONE,,CLEAN,6
CUST388086,4917300261,Siddharth Kapoor,21-09-1980,Construction Contractor,"Flat No. 47A, Raj Chowk, Ville Nagar, Nandyal, Delhi - 714110, India",1092497,Aadhaar Card: XXXX-XXXX-9466,FALSE,NONE,,CLEAN,18
CUST274573,7556064805,Jatin Peri,23-01-1965,Civil Engineer,"Flat No. 34B, Prashad Nagar, Ville Nagar, Hindupur, Haryana - 970206, India",808721,Voter ID: CNE3270069,FALSE,NONE,,CLEAN,13
CUST497382,3709430533,Jai Kota,10/8/1988,Software Engineer,"Flat No. 28D, Bhatt Ganj, Ville Nagar, Giridih, Gujarat - 299122, India",4475095,Passport: G1981186,FALSE,NONE,,CLEAN,6
CUST952949,1401715022,Pyotr Vladimirovich Sokolov,21-10-1968,Banker,"Block 43, Street 142, Baghdad, Iraq",15000000,Passport: F8489196,TRUE,SANCTIONED,OFAC SDN - Sanctioned Russian bank official,SANCTIONED,99
CUST471106,4577188719,Sai Chahal,26-10-1966,Police Officer,"Flat No. 21D, Palan Path, Ville Nagar, Dewas, Maharashtra - 406024, India",597584,Voter ID: KCX5072543,FALSE,NONE,,CLEAN,8
CUST111190,6538530185,Chaaya Kohli,26-01-1991,Retired / Pensioner,"Flat No. 2A, Kibe Path, Ville Nagar, Sirsa, Kerala - 916455, India",246903,Voter ID: CDP1220120,FALSE,NONE,,CLEAN,9
CUST179955,8969112643,Yash Reddy,28-02-2000,Real Estate Agent,"Flat No. 34C, Devi, Ville Nagar, Mau, Uttar Pradesh - 665422, India",1133016,Passport: H4881400,FALSE,NONE,,CLEAN,8
CUST423869,5102544036,Ethan Sathe,7/8/1983,Teacher / Professor,"Flat No. 15B, Mistry Path, Ville Nagar, Sirsa, Gujarat - 180913, India",262298,Passport: Z2696860,FALSE,NONE,,CLEAN,4
CUST389854,8159558514,Janaki Dani,22-03-1997,Business Analyst,"Flat No. 31D, Sachdeva Ganj, Ville Nagar, Ongole, West Bengal - 267520, India",703129,Aadhaar Card: XXXX-XXXX-1885,FALSE,NONE,,CLEAN,0
CUST228090,8630546365,Gaurangi Nadig,24-08-1963,Journalist,"Flat No. 48D, Peri Street, Ville Nagar, Erode, Madhya Pradesh - 269409, India",529996,Voter ID: HYO5379489,FALSE,NONE,,CLEAN,10
CUST701568,5675451055,Kalpit Zacharia,2/1/1978,Restaurant / Hotel Owner,"Flat No. 31A, Sankar Nagar, Ville Nagar, Varanasi, Punjab - 656921, India",505324,Voter ID: MUV8590706,FALSE,NONE,,CLEAN,9
CUST801442,8500212178,Urmi Dash,11/3/1969,Software Engineer,"Flat No. 24C, Sahni Road, Ville Nagar, Sambalpur, Uttarakhand - 654552, India",6929096,Driving Licence: JQ36 20256854142,FALSE,NONE,,CLEAN,4
CUST586288,6508263183,Laban Mital,28-01-1974,Travel Agent,"Flat No. 41A, Iyer Path, Ville Nagar, Belgaum, Odisha - 303993, India",623502,Driving Licence: DR77 20180089262,FALSE,NONE,,CLEAN,8
CUST173985,8577635959,Siya Pillai,23-11-1987,Import-Export Dealer,"Flat No. 42B, Guha Zila, Ville Nagar, Jodhpur, Bihar - 691021, India",7346122,Driving Licence: PK29 20184922330,FALSE,NONE,,CLEAN,2
CUST513296,2401232223,Radha Desai,18-10-1968,Financial Advisor,"Flat No. 34A, Suri Path, Ville Nagar, Dehradun, Jharkhand - 214626, India",7428271,Voter ID: LWW5122525,FALSE,NONE,,CLEAN,19
CUST221011,2267057254,Avni Yohannan,19-08-1969,Self-Employed Consultant,"Flat No. 37D, Naik Street, Ville Nagar, Chapra, Assam - 399817, India",334674,Voter ID: VNA3438177,FALSE,NONE,,CLEAN,9
CUST373825,9582770365,Wahab Sarraf,2/3/1996,Shop Owner,"Flat No. 28D, Comar Chowk, Ville Nagar, Visakhapatnam, Rajasthan - 246499, India",437785,PAN Card: SCDLK9957C,FALSE,NONE,,CLEAN,4
CUST846209,3658332196,Gautam Tella,3/2/1978,Civil Engineer,"Flat No. 4D, Gole Zila, Ville Nagar, Haridwar, Gujarat - 599387, India",1368679,PAN Card: LJNPN7468I,FALSE,NONE,,CLEAN,3
CUST735617,3803336972,Umang Nagi,4/12/1991,Police Officer,"Flat No. 43A, Loke Path, Ville Nagar, Meerut, Madhya Pradesh - 138518, India",1035392,PAN Card: DWFDO6882I,FALSE,NONE,,CLEAN,11
CUST926051,9350896213,Praneel Mani,8/10/2003,Civil Engineer,"Flat No. 5C, Chopra Zila, Ville Nagar, Gorakhpur, Uttar Pradesh - 657286, India",897349,Aadhaar Card: XXXX-XXXX-9984,FALSE,NONE,,CLEAN,12
CUST424997,3658499974,Zara Ahmed Qureshi,24-09-1962,Political Party Treasurer,"Flat No. 9C, Hyderabad, India",3800000,Driving Licence: DL-432885011,TRUE,PEP,Domestic PEP - Treasurer of National Political Party,PEP,61
CUST789225,4704308480,Krishna Dass,27-01-1958,Self-Employed Consultant,"Flat No. 32B, Sane Marg, Ville Nagar, Bahraich, Punjab - 446810, India",514835,Aadhaar Card: XXXX-XXXX-2453,FALSE,NONE,,CLEAN,0
CUST938416,6494524357,Yagnesh Nori,23-06-1976,Army Personnel,"Flat No. 8D, Sharma Chowk, Ville Nagar, Bhiwandi, Karnataka - 246195, India",1263933,Driving Licence: DA89 20159153724,FALSE,NONE,,CLEAN,18
CUST688285,2514923246,Vamakshi Murthy,24-08-1958,Doctor,"Flat No. 27D, Kamdar Path, Ville Nagar, Jhansi, Telangana - 271746, India",3009382,Voter ID: SKV2444148,FALSE,NONE,,CLEAN,9
CUST461551,3811561430,Lipika Setty,4/11/1962,Banker,"Flat No. 50C, Zachariah Path, Ville Nagar, Vijayanagaram, Gujarat - 146489, India",1268544,Passport: R6679880,FALSE,NONE,,CLEAN,19
CUST629996,4431474237,Nakul Bawa,12/10/1991,Architect,"Flat No. 4A, Magar Zila, Ville Nagar, Shivpuri, Telangana - 618934, India",752422,Driving Licence: WR70 20176704997,FALSE,NONE,,CLEAN,6
CUST349136,6743376113,Oeshi Prashad,23-05-1960,Pharmacist,"Flat No. 43A, Borra Chowk, Ville Nagar, Kottayam, Andhra Pradesh - 506380, India",1322405,Voter ID: YZI1902651,FALSE,NONE,,CLEAN,16
CUST703587,8376057857,Nihal Ratta,12/4/1956,Chartered Accountant,"Flat No. 38D, Chacko Chowk, Ville Nagar, Asansol, Andhra Pradesh - 853180, India",2185437,Aadhaar Card: XXXX-XXXX-6690,FALSE,NONE,,CLEAN,5
CUST517754,8099695854,Anmol Vyas,7/1/1994,Chartered Accountant,"Flat No. 17D, Acharya Chowk, Ville Nagar, Bikaner, Uttar Pradesh - 571706, India",6992696,Passport: I7055937,FALSE,NONE,,CLEAN,17
CUST116093,4712930207,Veda Shroff,5/11/1978,Farmer,"Flat No. 5D, Loyal Marg, Ville Nagar, Chandigarh, Delhi - 455007, India",225578,Driving Licence: SQ52 20243243149,FALSE,NONE,,CLEAN,20
CUST539976,551907699,Jeet Shere,14-11-1989,Architect,"Flat No. 8B, Hans Path, Ville Nagar, Korba, Haryana - 434397, India",841203,Aadhaar Card: XXXX-XXXX-6694,FALSE,NONE,,CLEAN,20
CUST670792,7466302779,Adya Bose,13-11-1980,Army Personnel,"Flat No. 24A, Shah Chowk, Ville Nagar, Panchkula, Jharkhand - 363807, India",682294,Voter ID: ZFK6788681,FALSE,NONE,,CLEAN,11
CUST956046,4336547198,Pooja Nazareth,25-02-1998,Journalist,"Flat No. 45D, Nair Marg, Ville Nagar, Pondicherry, Jharkhand - 537090, India",150827,Passport: X8230134,FALSE,NONE,,CLEAN,0
CUST659024,4090925094,Timothy Nath,25-11-1982,Shop Owner,"Flat No. 47C, Bose Street, Ville Nagar, Karnal, Himachal Pradesh - 607699, India",436404,PAN Card: YHHYZ5735W,FALSE,NONE,,CLEAN,17
CUST736553,3486760473,Diya Dar,7/11/1990,Film / Media Professional,"Flat No. 40C, Goyal Circle, Ville Nagar, Karawal Nagar, Gujarat - 758765, India",4155482,Aadhaar Card: XXXX-XXXX-1645,FALSE,NONE,,CLEAN,18
CUST758001,578267324,Bimala Krishnamurthy,1/3/2004,Journalist,"Flat No. 21D, Parmar Marg, Ville Nagar, Tumkur, Uttarakhand - 457875, India",426995,Aadhaar Card: XXXX-XXXX-8881,FALSE,NONE,,CLEAN,3
CUST578975,1710329832,Hritik Bal,20-04-1980,Police Officer,"Flat No. 33B, Prashad Road, Ville Nagar, Aurangabad, Tamil Nadu - 389666, India",651668,Voter ID: IUG1043037,FALSE,NONE,,CLEAN,0
CUST314124,5464175742,Fariq Dhar,7/7/1970,Nurse / Healthcare Worker,"Flat No. 31A, Mammen Circle, Ville Nagar, Nagaon, Kerala - 697179, India",183401,Voter ID: QHE3980239,FALSE,NONE,,CLEAN,14
CUST416722,8092903168,Nathan Rastogi,4/4/1975,Lawyer,"Flat No. 41A, Kapoor Zila, Ville Nagar, Tiruchirappalli, Odisha - 283061, India",3403902,Aadhaar Card: XXXX-XXXX-2844,FALSE,NONE,,CLEAN,2
CUST441298,7577540230,Advaith Issac,13-09-1981,Farmer,"Flat No. 34D, Dhillon Zila, Ville Nagar, Kanpur, Madhya Pradesh - 705048, India",588550,Passport: X7845078,FALSE,NONE,,CLEAN,12
CUST936039,5997230390,Dev Bath,17-06-1961,Architect,"Flat No. 44A, Parmar Zila, Ville Nagar, Barasat, Uttar Pradesh - 657101, India",900560,Passport: N5573311,FALSE,NONE,,CLEAN,8
CUST486130,1549422640,Eiravati Gokhale,26-02-1959,Army Personnel,"Flat No. 19C, Barman Street, Ville Nagar, Kadapa, Uttarakhand - 290608, India",1109058,Aadhaar Card: XXXX-XXXX-8423,FALSE,NONE,,CLEAN,11
CUST514973,1363901484,Aayush Bava,10/10/1997,Government Employee,"Flat No. 12B, Jaggi Marg, Ville Nagar, Mathura, Andhra Pradesh - 676790, India",721569,Voter ID: JFX5678825,FALSE,NONE,,CLEAN,1
CUST164758,6592322340,Krisha Dube,19-04-1972,Stockbroker,"Flat No. 35B, Golla Street, Ville Nagar, Varanasi, West Bengal - 444056, India",5794014,Driving Licence: LR84 20231218759,FALSE,NONE,,CLEAN,20
CUST401787,5991515018,Wazir Majumdar,11/9/1995,Police Officer,"Flat No. 4A, Rajagopalan Ganj, Ville Nagar, Bikaner, Tamil Nadu - 529836, India",668923,Driving Licence: NQ31 20186343944,FALSE,NONE,,CLEAN,19
CUST135527,4723297015,Shivani Merchant,24-08-1973,Retail Trader,"Flat No. 27C, Peri Road, Ville Nagar, Guna, Punjab - 960085, India",191992,Aadhaar Card: XXXX-XXXX-3627,FALSE,NONE,,CLEAN,2
CUST905429,9508689417,Khalid Mahmoud Al-Rashidi,20-08-1987,Arms Dealer,"Block 36, Street 51, Moscow, Russia",4500000,National ID: NID-17691352,TRUE,SANCTIONED,OFAC SDN - Illicit arms trafficking to sanctioned regime,SANCTIONED,83
CUST969512,8591643375,Zarna Gulati,14-05-1976,Farmer,"Flat No. 37D, Gandhi Marg, Ville Nagar, Barasat, Punjab - 105948, India",315332,Voter ID: BKQ3347640,FALSE,NONE,,CLEAN,15
CUST781880,1462289205,Baljiwan Sharma,16-10-1997,Retired / Pensioner,"Flat No. 3C, Varma Marg, Ville Nagar, Jaipur, Telangana - 520415, India",223634,Voter ID: WXD7152746,FALSE,NONE,,CLEAN,9
CUST543745,4539693457,Damyanti Buch,3/10/1985,Restaurant / Hotel Owner,"Flat No. 24D, Keer Street, Ville Nagar, Mysore, Uttarakhand - 809957, India",1325061,Passport: L5782238,FALSE,NONE,,CLEAN,14
CUST788065,8366649068,Eta Naidu,19-07-1998,Teacher / Professor,"Flat No. 42D, Gupta Circle, Ville Nagar, Haldia, Punjab - 530224, India",508273,PAN Card: QQDQZ7697A,FALSE,NONE,,CLEAN,17
CUST836197,9408376441,Anmol Bhakta,26-02-1998,Financial Advisor,"Flat No. 7A, Murthy Zila, Ville Nagar, Vellore, Maharashtra - 746195, India",8389014,Voter ID: CTQ2672723,FALSE,NONE,,CLEAN,1
CUST565087,9600841582,Yashasvi Choudhry,10/9/1981,Construction Contractor,"Flat No. 42B, Pradhan Nagar, Ville Nagar, Amravati, Jharkhand - 380531, India",817423,Passport: W9446412,FALSE,NONE,,CLEAN,3
CUST605339,4708741032,Krish Munshi,13-11-1961,Entrepreneur,"Flat No. 10A, Khare Zila, Ville Nagar, South Dumdum, Maharashtra - 774652, India",6767608,PAN Card: NMMET6253H,FALSE,NONE,,CLEAN,15
CUST421709,9432190883,Pallavi Trivedi,23-09-1961,Teacher / Professor,"Flat No. 50C, Badami Path, Ville Nagar, Bokaro, Uttar Pradesh - 769737, India",362555,Passport: L4705235,FALSE,NONE,,CLEAN,8
CUST124851,6022992598,Lohit Dasgupta,22-10-2001,Financial Advisor,"Flat No. 14A, Ahluwalia Nagar, Ville Nagar, Farrukhabad, Uttar Pradesh - 190582, India",1971259,Driving Licence: DR92 20251952937,FALSE,NONE,,CLEAN,11
CUST380989,367406203,Zarna Ram,5/11/1959,Lawyer,"Flat No. 48D, Dalal Circle, Ville Nagar, Amroha, Kerala - 478221, India",4387670,Aadhaar Card: XXXX-XXXX-2499,FALSE,NONE,,CLEAN,20
CUST842225,7017008854,Xiti Gokhale,2/2/1990,Import-Export Dealer,"Flat No. 22A, Cherian Circle, Ville Nagar, Jamnagar, Jharkhand - 349565, India",1693868,Passport: V9143903,FALSE,NONE,,CLEAN,0
CUST694639,9302522864,Om Pingle,2/4/1993,Stockbroker,"Flat No. 48B, Gala Circle, Ville Nagar, Amaravati, Rajasthan - 371950, India",2983194,Voter ID: LXC3787134,FALSE,NONE,,CLEAN,6
CUST698745,9143778831,Janaki Bala,7/3/1984,Jewellery Trader,"Flat No. 50D, Lal Street, Ville Nagar, Rohtak, West Bengal - 993761, India",2496859,PAN Card: PEYZQ7830Y,FALSE,NONE,,CLEAN,11
CUST127645,6376077786,Garima Brahmbhatt,4/2/1971,Self-Employed Consultant,"Flat No. 17B, Palan Ganj, Ville Nagar, Hubli–Dharwad, Tamil Nadu - 786641, India",358148,Voter ID: IGH3120836,FALSE,NONE,,CLEAN,7
CUST234913,1805171806,Abhimanyu Jayaraman,18-06-1981,Chartered Accountant,"Flat No. 24B, Kakar Road, Ville Nagar, Ramagundam, Rajasthan - 731728, India",4504303,Driving Licence: KB14 20136785420,FALSE,NONE,,CLEAN,5
CUST810477,7358038261,Ridhi Dalal,28-05-2001,Business Analyst,"Flat No. 25D, Dixit Road, Ville Nagar, Raipur, Uttar Pradesh - 747288, India",1086424,Voter ID: GPR1177948,FALSE,NONE,,CLEAN,12
CUST699544,6679205752,Omkaar Dey,2/3/1973,Police Officer,"Flat No. 24A, Suresh Circle, Ville Nagar, Loni, Punjab - 191884, India",1380651,Passport: V9058573,FALSE,NONE,,CLEAN,13
CUST170557,6138274964,Yashoda Nath,22-06-1980,Lawyer,"Flat No. 46D, Sastry Nagar, Ville Nagar, Navi Mumbai, Delhi - 250944, India",8118193,PAN Card: TFQHF1721J,FALSE,NONE,,CLEAN,5
CUST129321,3411887666,Pushti Anand,12/4/1980,Business Analyst,"Flat No. 35A, Srinivasan Marg, Ville Nagar, Shivpuri, Punjab - 874415, India",817661,Driving Licence: NE57 20112004622,FALSE,NONE,,CLEAN,6
CUST132903,1210225038,Benjamin Venkatesh,6/7/1988,Stockbroker,"Flat No. 32D, Das Path, Ville Nagar, Tezpur, Andhra Pradesh - 921794, India",8356049,Passport: O3229746,FALSE,NONE,,CLEAN,4
CUST922149,6551259656,Neel Dey,18-11-1997,Architect,"Flat No. 5C, Saraf Path, Ville Nagar, Davanagere, Madhya Pradesh - 483457, India",1489867,PAN Card: GVEKJ8871Z,FALSE,NONE,,CLEAN,3
CUST470453,6646502650,Saumya Zacharia,6/7/1973,Business Analyst,"Flat No. 24A, Walla Street, Ville Nagar, Nagpur, Kerala - 812049, India",943256,PAN Card: VWWHM5337G,FALSE,NONE,,CLEAN,11
CUST239970,8410469287,Ekalinga Sarna,16-11-1989,Software Engineer,"Flat No. 25B, Puri Marg, Ville Nagar, Warangal, Assam - 634456, India",7751568,PAN Card: CSNRH9462Z,FALSE,NONE,,CLEAN,17
CUST944539,3176941770,Rohan Warrior,24-09-1966,Retail Trader,"Flat No. 41B, Raghavan, Ville Nagar, Faridabad, Karnataka - 599135, India",564763,Passport: R3802428,FALSE,NONE,,CLEAN,17
CUST459057,6983898031,Gayathri Mahajan,24-12-1991,Financial Advisor,"Flat No. 31A, Wali Zila, Ville Nagar, Bhagalpur, Delhi - 576660, India",5279338,Aadhaar Card: XXXX-XXXX-9930,FALSE,NONE,,CLEAN,11
CUST687905,2537003174,Jagrati Mall,20-07-1968,Financial Advisor,"Flat No. 34D, Sami Street, Ville Nagar, Bhilwara, Karnataka - 730888, India",8224721,Aadhaar Card: XXXX-XXXX-2615,FALSE,NONE,,CLEAN,20
CUST668096,5612269556,Tamanna Parsa,9/3/1995,Teacher / Professor,"Flat No. 50A, Chander Nagar, Ville Nagar, Arrah, Gujarat - 421697, India",299606,Voter ID: RBY4044357,FALSE,NONE,,CLEAN,18
CUST642985,9180546856,Jyoti Grewal,4/8/1966,Self-Employed Consultant,"Flat No. 18A, Sandhu Marg, Ville Nagar, Anand, Gujarat - 530250, India",498094,PAN Card: RDMGT8056L,FALSE,NONE,,CLEAN,2
CUST165290,757928908,Warjas Gaba,25-07-1978,Government Employee,"Flat No. 38A, Sachar Street, Ville Nagar, Thoothukudi, Uttarakhand - 498858, India",1373349,Voter ID: AJT8030010,FALSE,NONE,,CLEAN,3
